OID_ZCTA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,MTFCC_ZCTA5_20,CLASSFP_ZCTA5_20,FUNCSTAT_ZCTA5_20,OID_PLACE_20,GEOID_PLACE_20,NAMELSAD_PLACE_20,AREALAND_PLACE_20,AREAWATER_PLACE_20,MTFCC_PLACE_20,CLASSFP_PLACE_20,FUNCSTAT_PLACE_20,AREALAND_PART,AREAWATER_PART
221704257879915,13687,ZCTA5 13687,196345208,22958406,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,196345208,22958406
221704257879916,13690,ZCTA5 13690,140950988,3325558,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,129715173,2224013
221704257879916,13690,ZCTA5 13690,140950988,3325558,G6350,B5,S,28090698110504,3670849,Star Lake CDP,11235815,1101545,G4210,U1,S,11235815,1101545
221704257879917,13691,ZCTA5 13691,183953059,8565412,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,180277432,8408202
221704257879917,13691,ZCTA5 13691,183953059,8565412,G6350,B5,S,280903717135770,3655937,Oxbow CDP,1045459,34751,G4210,U1,S,289221,0
221704257879917,13691,ZCTA5 13691,183953059,8565412,G6350,B5,S,280903717135775,3658739,Plessis CDP,895556,0,G4210,U1,S,115181,0
221704257879917,13691,ZCTA5 13691,183953059,8565412,G6350,B5,S,27890690944966,3673517,Theresa village,3271225,157210,G4110,C1,A,3271225,157210
221704257879918,13692,ZCTA5 13692,758832,0,G6350,B5,S,280903717135769,3673726,Thousand Island Park CDP,768704,856667,G4210,U1,S,758832,0
221704257879920,13693,ZCTA5 13693,53482728,4369726,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,53265402,4336672
221704257879920,13693,ZCTA5 13693,53482728,4369726,G6350,B5,S,280903717135776,3673737,Three Mile Bay CDP,732668,33054,G4210,U1,S,217326,33054
221704257879921,13694,ZCTA5 13694,46882606,10582820,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,41236357,10097753
221704257879921,13694,ZCTA5 13694,46882606,10582820,G6350,B5,S,27890698111001,3677728,Waddington village,5646249,485067,G4110,C1,A,5646249,485067
221704257879922,13695,ZCTA5 13695,53759451,864201,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,53759451,864201
221704257879923,13696,ZCTA5 13696,7331864,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,7331864,0
221704257879925,13697,ZCTA5 13697,167980818,1057051,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,162011523,998640
221704257879925,13697,ZCTA5 13697,167980818,1057051,G6350,B5,S,280903717135786,3682612,Winthrop CDP,7191685,58411,G4210,U1,S,5969295,58411
2217026265990920,13699,ZCTA5 13699,730080,0,G6350,B5,S,27890698110998,3659564,Potsdam village,12736472,1281490,G4110,C1,A,730080,0
221704257879927,13730,ZCTA5 13730,132842656,1889597,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,128888772,1700369
221704257879927,13730,ZCTA5 13730,132842656,1889597,G6350,B5,S,27890742608660,3600342,Afton village,3953884,189228,G4110,C1,A,3953884,189228
221704257879929,13731,ZCTA5 13731,232656761,9641448,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,229034840,9640219
221704257879929,13731,ZCTA5 13731,232656761,9641448,G6350,B5,S,280903926956258,3602121,Andes CDP,3621921,1229,G4210,U1,S,3621921,1229
221704257879930,13732,ZCTA5 13732,85262358,1914009,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,75218071,1914009
221704257879930,13732,ZCTA5 13732,85262358,1914009,G6350,B5,S,28090740746713,3602308,Apalachin CDP,7448260,0,G4210,U1,S,7448260,0
221704257879930,13732,ZCTA5 13732,85262358,1914009,G6350,B5,S,2809015682463684,3673990,Tioga Terrace CDP,2596027,0,G4210,U1,S,2596027,0
221704257879933,13733,ZCTA5 13733,228577224,1560385,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,225173606,1458173
221704257879933,13733,ZCTA5 13733,228577224,1560385,G6350,B5,S,27890742608669,3604033,Bainbridge village,3403618,102212,G4110,C1,A,3403618,102212
221704257879934,13734,ZCTA5 13734,103453886,1736028,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,103453886,1736028
221704257879935,13736,ZCTA5 13736,158295176,96003,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,158295176,96003
2217026265990914,13738,ZCTA5 13738,484825,0,G6350,B5,S,280903926956196,3606937,Blodgett Mills CDP,5630685,0,G4210,U1,S,484825,0
221704257879938,13739,ZCTA5 13739,101563702,213046,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,98153461,196812
221704257879938,13739,ZCTA5 13739,101563702,213046,G6350,B5,S,280903926956304,3607025,Bloomville CDP,3410241,16234,G4210,U1,S,3410241,16234
221704257879939,13740,ZCTA5 13740,93019510,104247,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,93019510,104247
221704257879940,13743,ZCTA5 13743,156138635,264142,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,155010187,264142
221704257879940,13743,ZCTA5 13743,156138635,264142,G6350,B5,S,27890740747567,3612210,Candor village,1128448,0,G4110,C1,A,1128448,0
221704257879941,13744,ZCTA5 13744,26299162,10155,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,26299162,10155
221704257879942,13746,ZCTA5 13746,86875086,946461,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,86875086,946461
2217026265990945,13747,ZCTA5 13747,341681,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,341681,0
221704257879943,13748,ZCTA5 13748,34974454,1027070,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,34974454,1027070
221704257879946,13750,ZCTA5 13750,61638262,371152,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,61155102,371152
221704257879946,13750,ZCTA5 13750,61638262,371152,G6350,B5,S,280903926956391,3619774,Davenport Center CDP,8036849,104185,G4210,U1,S,483160,0
221704257879947,13751,ZCTA5 13751,8457667,106629,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,4709767,51498
221704257879947,13751,ZCTA5 13751,8457667,106629,G6350,B5,S,280903926956391,3619774,Davenport Center CDP,8036849,104185,G4210,U1,S,3747900,55131
221704257879949,13752,ZCTA5 13752,141000679,7081210,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,141000679,7081210
221704257879954,13753,ZCTA5 13753,253642468,1668997,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,245416643,1536933
221704257879954,13753,ZCTA5 13753,253642468,1668997,G6350,B5,S,27890727044963,3620126,Delhi village,8225825,132064,G4110,C1,A,8225825,132064
221704257879956,13754,ZCTA5 13754,201785228,4756205,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,198514408,4618439
221704257879956,13754,ZCTA5 13754,201785228,4756205,G6350,B5,S,27890727044964,3620346,Deposit village,3270820,137766,G4110,C1,A,3270820,137766
221704257879957,13755,ZCTA5 13755,135054946,1370956,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,124750696,1166574
221704257879957,13755,ZCTA5 13755,135054946,1370956,G6350,B5,S,280903926956468,3620852,Downsville CDP,11376185,205276,G4210,U1,S,10304250,204382
221704257879958,13756,ZCTA5 13756,116538327,1568032,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,116538327,1568032
221704257879959,13757,ZCTA5 13757,92226500,224682,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,91223866,222100
221704257879959,13757,ZCTA5 13757,92226500,224682,G6350,B5,S,280903926956391,3619774,Davenport Center CDP,8036849,104185,G4210,U1,S,1002634,2582
221704257879963,13760,ZCTA5 13760,127682829,1304889,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,106549581,1204036
221704257879963,13760,ZCTA5 13760,127682829,1304889,G6350,B5,S,2809015682463671,3618993,Crest View Heights CDP,3165020,7198,G4210,U1,S,3165020,7198
221704257879963,13760,ZCTA5 13760,127682829,1304889,G6350,B5,S,27890738294075,3624515,Endicott village,8272082,10399,G4110,C1,A,8272082,10399
221704257879963,13760,ZCTA5 13760,127682829,1304889,G6350,B5,S,28090738290006,3624526,Endwell CDP,9696146,83256,G4210,U1,S,9696146,83256
221704257879964,13774,ZCTA5 13774,15656987,260503,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,15656987,260503
221704257879966,13775,ZCTA5 13775,126081361,946112,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,125203694,928911
221704257879966,13775,ZCTA5 13775,126081361,946112,G6350,B5,S,27890727044966,3627221,Franklin village,877667,17201,G4110,C1,A,877667,17201
221704257879967,13776,ZCTA5 13776,16324875,2152,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,13728031,2152
221704257879967,13776,ZCTA5 13776,16324875,2152,G6350,B5,S,27890734369533,3628959,Gilbertsville village,2596844,0,G4110,C1,A,2596844,0
221704257879969,13777,ZCTA5 13777,19659172,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,17781960,0
221704257879969,13777,ZCTA5 13777,19659172,0,G6350,B5,S,280903939462740,3629058,Glen Aubrey CDP,2555090,0,G4210,U1,S,1877212,0
221704257879974,13778,ZCTA5 13778,247384675,1584586,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,243154438,1487198
221704257879974,13778,ZCTA5 13778,247384675,1584586,G6350,B5,S,27890742608670,3630411,Greene village,2765341,97388,G4110,C1,A,2765341,97388
221704257879974,13778,ZCTA5 13778,247384675,1584586,G6350,B5,S,280903926956109,3668088,Smithville Flats CDP,3682896,0,G4210,U1,S,1464896,0
221704257879975,13780,ZCTA5 13780,58983291,611805,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,55523696,306245
221704257879975,13780,ZCTA5 13780,58983291,611805,G6350,B5,S,280903926956156,3631137,Guilford CDP,3459595,305560,G4210,U1,S,3459595,305560
221704257879976,13782,ZCTA5 13782,92947581,244333,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,91875646,243439
221704257879976,13782,ZCTA5 13782,92947581,244333,G6350,B5,S,280903926956468,3620852,Downsville CDP,11376185,205276,G4210,U1,S,1071935,894
221704257879980,13783,ZCTA5 13783,291463557,5246874,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,287406658,4910042
221704257879980,13783,ZCTA5 13783,291463557,5246874,G6350,B5,S,27890727044967,3631940,Hancock village,4056899,336832,G4110,C1,A,4056899,336832
221704257879981,13784,ZCTA5 13784,2667475,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,2667475,0
221704257879982,13786,ZCTA5 13786,20108080,99459,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,20108080,99459
221704257879983,13787,ZCTA5 13787,157412445,1655624,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,157412445,1655624
221704257879985,13788,ZCTA5 13788,89508863,121326,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,88219399,103275
221704257879985,13788,ZCTA5 13788,89508863,121326,G6350,B5,S,27890727044968,3634979,Hobart village,1289464,18051,G4110,C1,A,1289464,18051
221704257879990,13790,ZCTA5 13790,70418424,641674,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,58618811,341261
221704257879990,13790,ZCTA5 13790,70418424,641674,G6350,B5,S,27890738294074,3606607,Binghamton city,27141216,1675760,G4110,C5,A,10120,0
221704257879990,13790,ZCTA5 13790,70418424,641674,G6350,B5,S,27890738294076,3638748,Johnson City village,11789493,300413,G4110,C1,A,11789493,300413
221704257880002,13795,ZCTA5 13795,61896895,889250,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,61896895,889250
221704257880007,13796,ZCTA5 13796,63273669,390623,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,62941095,390623
221704257880007,13796,ZCTA5 13796,63273669,390623,G6350,B5,S,27890734369534,3641520,Laurens village,332574,0,G4110,C1,A,332574,0
221704257880008,13797,ZCTA5 13797,87055017,257598,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,84614933,257598
221704257880008,13797,ZCTA5 13797,87055017,257598,G6350,B5,S,27890738294077,3642642,Lisle village,2425304,0,G4110,C1,A,2425304,0
221704257880008,13797,ZCTA5 13797,87055017,257598,G6350,B5,S,27890738294079,3681831,Whitney Point village,2700154,181915,G4110,C1,A,14780,0
221704257880010,13801,ZCTA5 13801,166349642,1511130,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,166276267,1511130
221704257880010,13801,ZCTA5 13801,166349642,1511130,G6350,B5,S,280903926956109,3668088,Smithville Flats CDP,3682896,0,G4210,U1,S,73375,0
221704257880011,13802,ZCTA5 13802,27758557,56025,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,27758557,56025
221704257880014,13803,ZCTA5 13803,242139185,774249,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,239213549,769066
221704257880014,13803,ZCTA5 13803,242139185,774249,G6350,B5,S,27890722549867,3645392,Marathon village,2925636,5183,G4110,C1,A,2925636,5183
221704257880015,13804,ZCTA5 13804,27187123,72541,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,27187123,72541
221704257880016,13806,ZCTA5 13806,10209912,13776,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,10209912,13776
221704257880017,13807,ZCTA5 13807,55600343,708135,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,53773281,708135
221704257880017,13807,ZCTA5 13807,55600343,708135,G6350,B5,S,2809015504388219,3632597,Hartwick Seminary CDP,5082095,0,G4210,U1,S,728255,0
221704257880017,13807,ZCTA5 13807,55600343,708135,G6350,B5,S,27890734369535,3647229,Milford village,1098807,0,G4110,C1,A,1098807,0
221704257880019,13808,ZCTA5 13808,95137172,207938,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,93205982,187255
221704257880019,13808,ZCTA5 13808,95137172,207938,G6350,B5,S,27890734369536,3648483,Morris village,1931190,20683,G4110,C1,A,1931190,20683
221704257880020,13809,ZCTA5 13809,87225147,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,87225147,0
221704257880022,13810,ZCTA5 13810,98423873,474869,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,94502939,474869
221704257880022,13810,ZCTA5 13810,98423873,474869,G6350,B5,S,2809015504388234,3649143,Mount Vision CDP,3920934,0,G4210,U1,S,3920934,0
221704257880023,13811,ZCTA5 13811,161146682,388696,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,158588297,388696
221704257880023,13811,ZCTA5 13811,161146682,388696,G6350,B5,S,27890740747568,3649902,Newark Valley village,2558385,0,G4110,C1,A,2558385,0
221704257880025,13812,ZCTA5 13812,81114934,2372802,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,79772188,2372802
221704257880025,13812,ZCTA5 13812,81114934,2372802,G6350,B5,S,27890740747569,3651110,Nichols village,1342746,0,G4110,C1,A,1342746,0
221704257880026,13813,ZCTA5 13813,74894424,671416,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,74894424,671416
2217026265990918,13814,ZCTA5 13814,72420,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,72420,0
221704257880040,13815,ZCTA5 13815,280294032,951156,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,274791867,951156
221704257880040,13815,ZCTA5 13815,280294032,951156,G6350,B5,S,27890742608672,3653979,Norwich city,5502165,0,G4110,C5,A,5502165,0
221704257880070,13820,ZCTA5 13820,277995861,1630850,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,254417980,1382953
221704257880070,13820,ZCTA5 13820,277995861,1630850,G6350,B5,S,280903926956391,3619774,Davenport Center CDP,8036849,104185,G4210,U1,S,2803155,46472
221704257880070,13820,ZCTA5 13820,277995861,1630850,G6350,B5,S,27890734369537,3654881,Oneonta city,11295615,9943,G4110,C5,A,11295615,9943
221704257880070,13820,ZCTA5 13820,277995861,1630850,G6350,B5,S,27890734369538,3655618,Otego village,3002942,0,G4110,C1,A,14567,0
221704257880070,13820,ZCTA5 13820,277995861,1630850,G6350,B5,S,28090734367279,3679796,West End CDP,9464544,191482,G4210,U1,S,9464544,191482
221704257880073,13825,ZCTA5 13825,146595728,409502,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,142473852,409502
221704257880073,13825,ZCTA5 13825,146595728,409502,G6350,B5,S,27890734369538,3655618,Otego village,3002942,0,G4110,C1,A,2988375,0
221704257880073,13825,ZCTA5 13825,146595728,409502,G6350,B5,S,2809015504388221,3679070,Wells Bridge CDP,2342041,0,G4210,U1,S,1133501,0
221704257880074,13826,ZCTA5 13826,4427194,617040,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,4427194,617040
221704257880085,13827,ZCTA5 13827,234873358,2571046,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,228273891,1971966
221704257880085,13827,ZCTA5 13827,234873358,2571046,G6350,B5,S,27890740747570,3655882,Owego village,6599467,599080,G4110,C1,A,6599467,599080
221704257880087,13830,ZCTA5 13830,283556209,2036840,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,278968045,2036840
221704257880087,13830,ZCTA5 13830,283556209,2036840,G6350,B5,S,27890742608673,3655948,Oxford village,4588164,0,G4110,C1,A,4588164,0
221704257880088,13832,ZCTA5 13832,53054376,109131,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,53054376,109131
221704257880090,13833,ZCTA5 13833,95372583,388601,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,95372583,388601
221704257880091,13834,ZCTA5 13834,6815644,97857,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,6453408,97857
221704257880091,13834,ZCTA5 13834,6815644,97857,G6350,B5,S,2809015504388233,3659443,Portlandville CDP,595738,11659,G4210,U1,S,362236,0
221704257880095,13835,ZCTA5 13835,113464073,99237,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,113464073,99237
221704257880096,13838,ZCTA5 13838,22333560,348565,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,16169685,236794
221704257880096,13838,ZCTA5 13838,22333560,348565,G6350,B5,S,27890727044970,3667334,Sidney village,6163875,111771,G4110,C1,A,6163875,111771
221704257880099,13839,ZCTA5 13839,131068871,430214,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,131068871,430214
221704257880100,13841,ZCTA5 13841,23825847,958127,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,21681222,958127
221704257880100,13841,ZCTA5 13841,23825847,958127,G6350,B5,S,280903926956109,3668088,Smithville Flats CDP,3682896,0,G4210,U1,S,2144625,0
221704257880101,13842,ZCTA5 13842,35701877,338793,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,35701877,338793
221704257880102,13843,ZCTA5 13843,134732545,742450,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,134732545,742450
221704257880103,13844,ZCTA5 13844,73385969,106370,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,73385969,106370
221704257880105,13846,ZCTA5 13846,17729155,87534,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,17729155,87534
221704257880106,13847,ZCTA5 13847,102123,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,102123,0
221704257880109,13849,ZCTA5 13849,186582976,1694228,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,183898296,1567671
221704257880109,13849,ZCTA5 13849,186582976,1694228,G6350,B5,S,27890734369539,3676001,Unadilla village,2684680,126557,G4110,C1,A,2684680,126557
221704257880111,13850,ZCTA5 13850,132253174,2166104,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,132088913,2166104
221704257880111,13850,ZCTA5 13850,132253174,2166104,G6350,B5,S,280903939478353,3606644,Binghamton University CDP,2008507,0,G4210,U2,S,164261,0
221704257880113,13856,ZCTA5 13856,465425091,18443013,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,461430410,18292324
221704257880113,13856,ZCTA5 13856,465425091,18443013,G6350,B5,S,27890727044972,3678036,Walton village,3994681,150689,G4110,C1,A,3994681,150689
221704257880114,13859,ZCTA5 13859,1279799,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,71259,0
221704257880114,13859,ZCTA5 13859,1279799,0,G6350,B5,S,2809015504388221,3679070,Wells Bridge CDP,2342041,0,G4210,U1,S,1208540,0
221704257880115,13860,ZCTA5 13860,8928030,13715,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,8928030,13715
221704257880116,13861,ZCTA5 13861,9806553,44221,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,9806553,44221
221704257880117,13862,ZCTA5 13862,133191022,5513081,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,129827770,5331166
221704257880117,13862,ZCTA5 13862,133191022,5513081,G6350,B5,S,280903939462740,3629058,Glen Aubrey CDP,2555090,0,G4210,U1,S,677878,0
221704257880117,13862,ZCTA5 13862,133191022,5513081,G6350,B5,S,27890738294079,3681831,Whitney Point village,2700154,181915,G4110,C1,A,2685374,181915
221704257880118,13863,ZCTA5 13863,31938517,666819,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,31938517,666819
221704257880119,13864,ZCTA5 13864,66757039,14637,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,66757039,14637
221704257880122,13865,ZCTA5 13865,277959512,3237791,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,275112078,3063423
221704257880122,13865,ZCTA5 13865,277959512,3237791,G6350,B5,S,27890738294080,3682524,Windsor village,2847434,174368,G4110,C1,A,2847434,174368
221704257880131,13901,ZCTA5 13901,59560023,2190212,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,48037285,1155128
221704257880131,13901,ZCTA5 13901,59560023,2190212,G6350,B5,S,27890738294074,3606607,Binghamton city,27141216,1675760,G4110,C5,A,3556888,472312
221704257880131,13901,ZCTA5 13901,59560023,2190212,G6350,B5,S,280903926956067,3615121,Chenango Bridge CDP,6342875,371972,G4210,U1,S,6342875,371972
221704257880131,13901,ZCTA5 13901,59560023,2190212,G6350,B5,S,27890738294078,3659245,Port Dickinson village,1622975,190800,G4110,C1,A,1622975,190800
221704257880133,13902,ZCTA5 13902,1844246,0,G6350,B5,S,280903939478353,3606644,Binghamton University CDP,2008507,0,G4210,U2,S,1844246,0
221704257880134,13903,ZCTA5 13903,102192363,1200237,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,93584634,457674
221704257880134,13903,ZCTA5 13903,102192363,1200237,G6350,B5,S,27890738294074,3606607,Binghamton city,27141216,1675760,G4110,C5,A,8607729,742563
221704257880135,13904,ZCTA5 13904,61505736,297820,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,56410743,163753
221704257880135,13904,ZCTA5 13904,61505736,297820,G6350,B5,S,27890738294074,3606607,Binghamton city,27141216,1675760,G4110,C5,A,5094993,134067
221704257880138,13905,ZCTA5 13905,73158042,670248,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,63286556,343430
221704257880138,13905,ZCTA5 13905,73158042,670248,G6350,B5,S,27890738294074,3606607,Binghamton city,27141216,1675760,G4110,C5,A,9871486,326818
221704257880140,14001,ZCTA5 14001,167075712,419077,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,161865945,419077
221704257880140,14001,ZCTA5 14001,167075712,419077,G6350,B5,S,27890115740541,3600441,Akron village,5209767,0,G4110,C1,A,5209767,0
221704257880147,14004,ZCTA5 14004,125892947,855620,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,108433129,844446
221704257880147,14004,ZCTA5 14004,125892947,855620,G6350,B5,S,27890115740542,3601088,Alden village,7040219,0,G4110,C1,A,7040219,0
221704257880147,14004,ZCTA5 14004,125892947,855620,G6350,B5,S,28090115740570,3675121,Town Line CDP,11969965,11174,G4210,U1,S,10419599,11174
221704257880148,14005,ZCTA5 14005,82973200,274054,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,81840735,274054
221704257880148,14005,ZCTA5 14005,82973200,274054,G6350,B5,S,27890116179965,3601154,Alexander village,1132465,0,G4110,C1,A,1132465,0
221704257880153,14006,ZCTA5 14006,72841422,1463930,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,52682164,1463930
221704257880153,14006,ZCTA5 14006,72841422,1463930,G6350,B5,S,27890115740543,3602198,Angola village,3669096,0,G4110,C1,A,3669096,0
221704257880153,14006,ZCTA5 14006,72841422,1463930,G6350,B5,S,28090115740544,3602220,Angola on the Lake CDP,6590978,0,G4210,U1,S,6590978,0
221704257880153,14006,ZCTA5 14006,72841422,1463930,G6350,B5,S,28090115740561,3640486,Lake Erie Beach CDP,9899184,0,G4210,U1,S,9899184,0
221704257880155,14008,ZCTA5 14008,64258332,2124069,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,64258332,2124069
221704257880157,14009,ZCTA5 14009,189588778,655561,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,182466162,647249
221704257880157,14009,ZCTA5 14009,189588778,655561,G6350,B5,S,27890109410629,3602407,Arcade village,6861862,8312,G4110,C1,A,6861862,8312
221704257880157,14009,ZCTA5 14009,189588778,655561,G6350,B5,S,28090493911842,3684044,Yorkshire CDP,4778096,26720,G4210,U1,S,260754,0
221704257880163,14011,ZCTA5 14011,176427543,95156,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,172047883,95156
221704257880163,14011,ZCTA5 14011,176427543,95156,G6350,B5,S,27890109410630,3603001,Attica village,4379660,0,G4110,C1,A,4379660,0
221704257880164,14012,ZCTA5 14012,86856947,3335122,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,85769589,3335122
221704257880164,14012,ZCTA5 14012,86856947,3335122,G6350,B5,S,27890494564906,3604440,Barker village,1087358,0,G4110,C1,A,1087358,0
221704257880169,14013,ZCTA5 14013,89589077,627434,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,89589077,627434
221704257880174,14020,ZCTA5 14020,171692233,952281,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,158236229,742750
221704257880174,14020,ZCTA5 14020,171692233,952281,G6350,B5,S,27890116179966,3604715,Batavia city,13456004,209531,G4110,C5,A,13456004,209531
221704257880176,14024,ZCTA5 14024,162763702,1094879,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,136360415,1093087
221704257880176,14024,ZCTA5 14024,162763702,1094879,G6350,B5,S,280903926957243,3606904,Bliss CDP,25360655,0,G4210,U1,S,25360655,0
221704257880176,14024,ZCTA5 14024,162763702,1094879,G6350,B5,S,280903926957109,3657815,Pike CDP,4513557,1792,G4210,U1,S,1042632,1792
221704257880177,14025,ZCTA5 14025,54386123,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,54386123,0
221704257880178,14026,ZCTA5 14026,2253828,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,2253828,0
2217026265990935,14027,ZCTA5 14027,2595931,0,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,2595931,0
221704257880179,14028,ZCTA5 14028,35918090,1325263,G6350,B5,S,NA,NA,NA,NA,NA,NA,NA,NA,26359362,272691
221704257880179,14028,ZCTA5 14028,35918090,1325263,G6350,B5,S,28090494564911,3650221,Newfane CDP,13735039,0,G4210,U1,S,1881887,0
