P1_001N,state,county,tract,block
0,36,001,002600,4003
0,36,001,002600,4004
20,36,001,002600,4005
0,36,001,002600,4008
0,36,001,002600,4009
0,36,001,002600,4010
0,36,001,002600,4011
0,36,001,002600,4013
326,36,001,002600,4015
160,36,001,002600,4016
0,36,001,002600,4018
0,36,001,002600,4020
0,36,001,002600,4021
0,36,001,002600,4022
0,36,001,002600,4023
0,36,001,002600,4024
0,36,001,002600,4025
0,36,001,002600,4026
0,36,001,002600,4027
90,36,001,002600,1000
261,36,001,002600,1001
180,36,001,002600,1002
113,36,001,002600,1003
229,36,001,002600,1005
113,36,001,002600,1006
153,36,001,002600,1007
149,36,001,002600,1008
84,36,001,002600,2000
112,36,001,002600,2001
59,36,001,002600,2002
745,36,001,002600,2003
72,36,001,002600,2004
116,36,001,002600,2005
67,36,001,002600,3000
98,36,001,002600,3001
50,36,001,002600,3002
526,36,001,002600,3004
106,36,001,002600,3005
192,36,001,002600,3007
69,36,001,002600,3009
87,36,001,002600,3011
69,36,001,002600,3012
55,36,001,012700,1010
38,36,001,012700,1012
0,36,001,012700,2000
33,36,001,012700,2013
71,36,001,012700,3001
0,36,001,012700,3003
13,36,001,012700,3007
54,36,001,012700,1005
0,36,001,012700,1009
0,36,001,012700,1011
46,36,001,012700,1013
61,36,001,012700,1014
79,36,001,012700,1015
51,36,001,012700,1016
11,36,001,012700,1017
25,36,001,012700,1018
260,36,001,012700,2001
99,36,001,012700,2002
41,36,001,012700,2003
93,36,001,012700,2004
22,36,001,012700,2005
94,36,001,012700,2006
84,36,001,012700,2007
41,36,001,012700,2008
30,36,001,012700,2009
32,36,001,012700,2010
38,36,001,012700,2011
26,36,001,012700,2012
0,36,001,012700,1000
0,36,001,012700,1001
719,36,001,012700,1002
218,36,001,012700,1003
57,36,001,012700,1004
76,36,001,012700,1006
68,36,001,012700,1007
46,36,001,012700,1008
40,36,001,012700,2014
52,36,001,012700,2015
16,36,001,012700,2016
29,36,001,012700,2017
34,36,001,012700,3000
0,36,001,012700,3002
334,36,001,012700,3004
24,36,001,012700,3005
0,36,001,012700,3006
43,36,001,012700,3008
35,36,001,012700,3009
38,36,001,012700,3010
58,36,001,012700,3011
33,36,001,012700,3012
35,36,001,012700,3013
39,36,001,012700,3014
64,36,001,012800,3005
71,36,001,012800,3007
22,36,001,012800,3010
35,36,001,012800,3011
37,36,001,012800,4002
102,36,001,012800,4007
0,36,001,012800,4012
9,36,001,012800,4013
29,36,001,012800,1002
45,36,001,012800,1005
10,36,001,012800,1011
0,36,001,012800,1013
221,36,001,012800,1014
0,36,001,012800,1016
43,36,001,012800,1018
47,36,001,012800,2007
27,36,001,012800,2009
70,36,001,012800,3000
71,36,001,012800,3016
26,36,001,012800,4000
97,36,001,012800,4001
64,36,001,012800,4003
101,36,001,012800,4004
175,36,001,012800,4005
103,36,001,012800,4006
82,36,001,012800,4008
13,36,001,012800,4009
99,36,001,012800,4010
44,36,001,012800,4011
56,36,001,012800,4014
28,36,001,012800,4015
30,36,001,012800,4016
0,36,001,012800,1000
45,36,001,012800,1001
26,36,001,012800,1003
0,36,001,012800,1004
0,36,001,012800,1006
15,36,001,012800,1007
23,36,001,012800,1008
15,36,001,012800,1009
0,36,001,012800,1010
19,36,001,012800,1012
0,36,001,012800,1015
0,36,001,012800,1017
44,36,001,012800,1019
55,36,001,012800,1020
112,36,001,012800,1021
72,36,001,012800,1022
91,36,001,012800,2000
74,36,001,012800,2001
101,36,001,012800,2002
249,36,001,012800,2003
82,36,001,012800,2004
0,36,001,012800,2005
24,36,001,012800,2006
47,36,001,012800,2008
17,36,001,012800,2010
78,36,001,012800,3001
68,36,001,012800,3002
46,36,001,012800,3003
133,36,001,012800,3004
204,36,001,012800,3006
15,36,001,012800,3008
60,36,001,012800,3009
0,36,001,012800,3012
86,36,001,012800,3013
95,36,001,012800,3014
80,36,001,012800,3015
21,36,001,012900,3005
87,36,001,012900,4001
44,36,001,012900,4004
94,36,001,012900,4006
0,36,001,012900,1000
112,36,001,012900,1001
0,36,001,012900,1011
48,36,001,012900,1015
96,36,001,012900,1017
0,36,001,012900,1019
16,36,001,012900,2001
611,36,001,012900,2005
9,36,001,012900,2014
143,36,001,012900,3000
45,36,001,012900,3002
53,36,001,012900,1002
0,36,001,012900,1003
31,36,001,012900,1004
38,36,001,012900,1005
494,36,001,012900,1006
0,36,001,012900,1007
305,36,001,012900,1008
92,36,001,012900,1009
48,36,001,012900,1010
48,36,001,012900,1012
270,36,001,012900,1013
18,36,001,012900,1014
18,36,001,012900,1016
21,36,001,012900,1018
0,36,001,012900,1020
0,36,001,012900,2000
0,36,001,012900,2002
15,36,001,012900,2003
0,36,001,012900,2004
65,36,001,012900,2006
56,36,001,012900,2007
181,36,001,012900,2008
11,36,001,012900,2009
10,36,001,012900,2010
34,36,001,012900,2011
46,36,001,012900,2012
31,36,001,012900,2013
33,36,001,012900,2015
45,36,001,012900,3001
56,36,001,012900,3003
55,36,001,012900,3004
79,36,001,012900,3006
96,36,001,012900,3007
33,36,001,012900,4000
37,36,001,012900,4002
64,36,001,012900,4003
39,36,001,012900,4005
77,36,001,012900,4007
75,36,001,012900,4008
31,36,001,012900,4009
60,36,001,013000,5002
30,36,001,013000,5004
39,36,001,013000,5012
105,36,001,013000,5014
48,36,001,013000,5016
52,36,001,013000,1003
34,36,001,013000,1007
32,36,001,013000,1012
32,36,001,013000,1016
42,36,001,013000,2002
33,36,001,013000,2014
71,36,001,013000,3000
43,36,001,013000,3005
154,36,001,013000,3009
34,36,001,013000,3010
47,36,001,013000,3012
44,36,001,013000,4006
26,36,001,013000,4007
53,36,001,013000,4009
50,36,001,013000,2001
169,36,001,013000,2003
42,36,001,013000,2004
32,36,001,013000,2005
60,36,001,013000,2006
32,36,001,013000,2007
73,36,001,013000,2008
45,36,001,013000,2009
10,36,001,013000,2010
256,36,001,013000,2011
15,36,001,013000,2012
32,36,001,013000,2013
45,36,001,013000,2015
21,36,001,013000,2016
26,36,001,013000,3001
26,36,001,013000,3002
108,36,001,013000,3003
20,36,001,013000,3004
72,36,001,013000,3006
59,36,001,013000,3007
53,36,001,013000,3008
37,36,001,013000,3011
85,36,001,013000,3013
55,36,001,013000,3014
44,36,001,013000,3015
170,36,001,013000,4000
41,36,001,013000,4001
46,36,001,013000,4002
20,36,001,013000,4003
55,36,001,013000,4004
1118,36,001,013000,4005
30,36,001,013000,4008
25,36,001,013000,4010
201,36,001,013000,4011
75,36,001,013000,4012
37,36,001,013000,4013
86,36,001,013000,4014
0,36,001,013000,4015
28,36,001,013000,5000
42,36,001,013000,5001
935,36,001,013000,5003
23,36,001,013000,5005
30,36,001,013000,5006
37,36,001,013000,5007
52,36,001,013000,5008
46,36,001,013000,5009
35,36,001,013000,5010
60,36,001,013000,5011
76,36,001,013000,5013
53,36,001,013000,5015
42,36,001,013000,5017
50,36,001,013000,5018
43,36,001,013000,5019
150,36,001,013000,1000
31,36,001,013000,1001
43,36,001,013000,1002
49,36,001,013000,1004
23,36,001,013000,1005
24,36,001,013000,1006
31,36,001,013000,1008
26,36,001,013000,1009
136,36,001,013000,1010
18,36,001,013000,1011
0,36,001,013000,1013
57,36,001,013000,1014
81,36,001,013000,1015
457,36,001,013000,2000
0,36,001,013100,1003
0,36,001,013100,1006
207,36,001,013100,1019
156,36,001,013100,1022
0,36,001,013100,1023
0,36,001,013100,1025
0,36,001,013100,1032
98,36,001,013100,2012
0,36,001,013100,2015
0,36,001,013100,2016
0,36,001,013100,3002
64,36,001,013100,3003
47,36,001,013100,3005
95,36,001,013100,3008
42,36,001,013100,3010
169,36,001,013100,3013
9,36,001,013100,1024
39,36,001,013100,1026
26,36,001,013100,1027
22,36,001,013100,1028
69,36,001,013100,1029
49,36,001,013100,1030
5,36,001,013100,1031
0,36,001,013100,1033
36,36,001,013100,1034
0,36,001,013100,1035
37,36,001,013100,2000
81,36,001,013100,2001
49,36,001,013100,2002
49,36,001,013100,2003
70,36,001,013100,2004
38,36,001,013100,2005
20,36,001,013100,2006
59,36,001,013100,2007
86,36,001,013100,2008
51,36,001,013100,2009
69,36,001,013100,2010
62,36,001,013100,2011
29,36,001,013100,2013
42,36,001,013100,2014
34,36,001,013100,1017
91,36,001,013100,3000
108,36,001,013100,3001
36,36,001,013100,3004
0,36,001,013100,3006
0,36,001,013100,3007
27,36,001,013100,3009
0,36,001,013100,3011
0,36,001,013100,3012
32,36,001,013100,3014
8,36,001,013100,3015
6,36,001,013100,3016
0,36,001,013100,3017
77,36,001,013100,3018
63,36,001,013100,3019
0,36,001,013100,3020
0,36,001,013100,3021
0,36,001,013100,3022
65,36,001,013100,3023
0,36,001,013100,1000
0,36,001,013100,1001
0,36,001,013100,1002
60,36,001,013100,1004
25,36,001,013100,1005
0,36,001,013100,1007
0,36,001,013100,1008
0,36,001,013100,1009
96,36,001,013100,1010
0,36,001,013100,1011
133,36,001,013100,1012
0,36,001,013100,1013
0,36,001,013100,1014
35,36,001,013100,1015
0,36,001,013100,1016
0,36,001,013100,1018
106,36,001,013100,1020
57,36,001,013100,1021
20,36,001,013200,3027
70,36,001,013200,3030
20,36,001,013200,3033
44,36,001,013200,3036
44,36,001,013200,3038
0,36,001,013200,3047
0,36,001,013200,1002
35,36,001,013200,1005
84,36,001,013200,1008
147,36,001,013200,1011
86,36,001,013200,2001
120,36,001,013200,2004
72,36,001,013200,2006
15,36,001,013200,3005
63,36,001,013200,3008
34,36,001,013200,3011
135,36,001,013200,3017
53,36,001,013200,1007
42,36,001,013200,3026
14,36,001,013200,3028
81,36,001,013200,3029
60,36,001,013200,3031
0,36,001,013200,3032
54,36,001,013200,3034
69,36,001,013200,3035
28,36,001,013200,3037
42,36,001,013200,3039
0,36,001,013200,3040
0,36,001,013200,3041
30,36,001,013200,3042
0,36,001,013200,3043
0,36,001,013200,3044
0,36,001,013200,3045
0,36,001,013200,3048
0,36,001,013200,3049
0,36,001,013200,3050
104,36,001,013200,3051
0,36,001,013200,1000
0,36,001,013200,1001
0,36,001,013200,1003
94,36,001,013200,1004
109,36,001,013200,1006
99,36,001,013200,1009
62,36,001,013200,1010
15,36,001,013200,2000
0,36,001,013200,2002
162,36,001,013200,2003
52,36,001,013200,2005
123,36,001,013200,2007
75,36,001,013200,2008
0,36,001,013200,2009
176,36,001,013200,2010
59,36,001,013200,2011
47,36,001,013200,2012
0,36,001,013200,3000
0,36,001,013200,3001
0,36,001,013200,3002
6,36,001,013200,3003
38,36,001,013200,3004
26,36,001,013200,3006
30,36,001,013200,3007
57,36,001,013200,3009
30,36,001,013200,3010
38,36,001,013200,3012
41,36,001,013200,3013
83,36,001,013200,3014
60,36,001,013200,3015
14,36,001,013200,3016
51,36,001,013200,3018
30,36,001,013200,3019
0,36,001,013200,3020
0,36,001,013200,3021
110,36,001,013200,3022
84,36,001,013200,3023
21,36,001,013200,3024
22,36,001,013200,3025
0,36,001,013200,3046
63,36,001,013300,2006
24,36,001,013300,3002
22,36,001,013300,3004
0,36,001,013300,3005
80,36,001,013300,3013
36,36,001,013300,1000
378,36,001,013300,1001
59,36,001,013300,1005
75,36,001,013300,1007
34,36,001,013300,1011
32,36,001,013300,1019
51,36,001,013300,1021
21,36,001,013300,1024
27,36,001,013300,1026
42,36,001,013300,1030
15,36,001,013300,3024
85,36,001,013300,3027
0,36,001,013300,3030
37,36,001,013300,2004
36,36,001,013300,2017
174,36,001,013300,1002
0,36,001,013300,1003
104,36,001,013300,1004
53,36,001,013300,1006
14,36,001,013300,1008
64,36,001,013300,1009
49,36,001,013300,1010
54,36,001,013300,1012
85,36,001,013300,1013
84,36,001,013300,1014
98,36,001,013300,1015
64,36,001,013300,1016
48,36,001,013300,1017
31,36,001,013300,1018
25,36,001,013300,1020
17,36,001,013300,1022
18,36,001,013300,1023
36,36,001,013300,1025
152,36,001,013300,1027
15,36,001,013300,1028
0,36,001,013300,1029
95,36,001,013300,2000
99,36,001,013300,2001
98,36,001,013300,2002
38,36,001,013300,2003
96,36,001,013300,2005
39,36,001,013300,2007
8,36,001,013300,2008
34,36,001,013300,2009
55,36,001,013300,2010
79,36,001,013300,2011
60,36,001,013300,2012
67,36,001,013300,2013
43,36,001,013300,2014
14,36,001,013300,2015
8,36,001,013300,2016
24,36,001,013300,2018
88,36,001,013300,3000
23,36,001,013300,3015
68,36,001,013300,3001
9,36,001,013300,3003
0,36,001,013300,3006
49,36,001,013300,3007
55,36,001,013300,3008
0,36,001,013300,3009
83,36,001,013300,3010
80,36,001,013300,3011
41,36,001,013300,3012
45,36,001,013300,3014
51,36,001,013300,3016
49,36,001,013300,3017
66,36,001,013300,3018
82,36,001,013300,3019
48,36,001,013300,3020
32,36,001,013300,3021
44,36,001,013300,3022
24,36,001,013300,3023
73,36,001,013300,3025
23,36,001,013300,3026
56,36,001,013300,3028
114,36,001,013300,3029
35,36,001,013300,3031
0,36,001,013400,3025
8,36,001,013400,3028
2,36,001,013400,3032
0,36,001,013400,3035
12,36,001,013400,3038
35,36,001,013400,1000
46,36,001,013400,1010
91,36,001,013400,1012
70,36,001,013400,2000
48,36,001,013400,2004
16,36,001,013400,2009
60,36,001,013400,2013
62,36,001,013400,3010
23,36,001,013400,3012
87,36,001,013400,3015
19,36,001,013400,1006
49,36,001,013400,1007
61,36,001,013400,1008
44,36,001,013400,1009
45,36,001,013400,1011
23,36,001,013400,1013
64,36,001,013400,2001
45,36,001,013400,2002
56,36,001,013400,2003
57,36,001,013400,2005
37,36,001,013400,2006
38,36,001,013400,2007
32,36,001,013400,2008
95,36,001,013400,2010
58,36,001,013400,2011
0,36,001,013400,2012
55,36,001,013400,2014
67,36,001,013400,2015
29,36,001,013400,2016
0,36,001,013400,3000
0,36,001,013400,3001
0,36,001,013400,3002
106,36,001,013400,3003
31,36,001,013400,3004
66,36,001,013400,3005
85,36,001,013400,3006
24,36,001,013400,3007
54,36,001,013400,3008
0,36,001,013400,3009
28,36,001,013400,3011
23,36,001,013400,3013
44,36,001,013400,3014
71,36,001,013400,3016
0,36,001,013400,3017
43,36,001,013400,3018
37,36,001,013400,3019
47,36,001,013400,3020
0,36,001,013400,3021
9,36,001,013400,3022
6,36,001,013400,3023
0,36,001,013400,3024
7,36,001,013400,3026
0,36,001,013400,3027
22,36,001,013400,3029
9,36,001,013400,3030
14,36,001,013400,3031
0,36,001,013400,3033
0,36,001,013400,3034
6,36,001,013400,3036
12,36,001,013400,3037
49,36,001,013400,3039
37,36,001,013400,3040
29,36,001,013400,3041
49,36,001,013400,3042
28,36,001,013400,3043
0,36,001,013400,3044
0,36,001,013400,3045
70,36,001,013400,1001
83,36,001,013400,1002
42,36,001,013400,1003
12,36,001,013400,1004
21,36,001,013400,1005
162,36,001,013503,1001
78,36,001,013503,1004
22,36,001,013503,1006
70,36,001,013503,1009
0,36,001,013503,1011
0,36,001,013503,2000
417,36,001,013503,2004
36,36,001,013503,2017
90,36,001,013503,2020
24,36,001,013503,2022
75,36,001,013503,3002
57,36,001,013503,3004
1409,36,001,013503,3005
66,36,001,013503,3007
0,36,001,013503,3010
0,36,001,013503,3011
8,36,001,013503,3012
142,36,001,013503,1000
49,36,001,013503,1002
101,36,001,013503,1003
291,36,001,013503,1005
59,36,001,013503,1007
36,36,001,013503,1008
0,36,001,013503,1010
0,36,001,013503,1012
0,36,001,013503,1013
0,36,001,013503,2001
111,36,001,013503,2002
16,36,001,013503,2003
0,36,001,013503,2005
21,36,001,013503,2006
0,36,001,013503,2007
0,36,001,013503,2008
0,36,001,013503,2009
20,36,001,013503,2010
695,36,001,013503,2011
76,36,001,013503,2012
75,36,001,013503,2013
96,36,001,013503,2014
72,36,001,013503,2015
256,36,001,013503,2016
30,36,001,013503,2018
37,36,001,013503,2019
38,36,001,013503,2021
318,36,001,013503,3000
13,36,001,013503,3001
60,36,001,013503,3003
59,36,001,013503,3006
99,36,001,013503,3008
0,36,001,013503,3009
28,36,001,013505,1012
16,36,001,013505,1014
24,36,001,013505,1016
924,36,001,013505,2000
28,36,001,013505,2002
42,36,001,013505,2008
44,36,001,013505,2010
52,36,001,013505,2012
79,36,001,013505,2015
46,36,001,013505,1002
22,36,001,013505,1004
54,36,001,013505,1007
25,36,001,013505,1000
22,36,001,013505,1001
47,36,001,013505,1003
0,36,001,013505,1005
19,36,001,013505,1006
50,36,001,013505,1008
128,36,001,013505,1009
27,36,001,013505,1010
28,36,001,013505,1011
58,36,001,013505,1013
25,36,001,013505,1015
56,36,001,013505,1017
24,36,001,013505,1018
23,36,001,013505,1019
20,36,001,013505,1020
46,36,001,013505,1021
96,36,001,013505,1022
28,36,001,013505,1023
45,36,001,013505,1024
26,36,001,013505,2001
85,36,001,013505,2003
51,36,001,013505,2004
19,36,001,013505,2005
34,36,001,013505,2006
55,36,001,013505,2007
5,36,001,013505,2009
24,36,001,013505,2011
41,36,001,013505,2013
59,36,001,013505,2014
24,36,001,013505,2016
85,36,001,013505,2017
33,36,001,013505,2018
31,36,001,013505,2019
20,36,001,013505,2020
52,36,001,013505,2021
0,36,001,013505,2022
1,36,001,013505,2023
33,36,001,013505,2024
468,36,001,013507,1000
35,36,001,013507,1003
98,36,001,013507,1005
420,36,001,013507,1008
592,36,001,013507,1010
0,36,001,013507,1013
0,36,001,013507,1015
51,36,001,013507,2006
0,36,001,013507,2012
12,36,001,013507,2015
15,36,001,013507,2007
13,36,001,013507,2008
297,36,001,013507,2009
12,36,001,013507,2010
70,36,001,013507,2011
21,36,001,013507,2013
24,36,001,013507,2014
0,36,001,013507,2016
30,36,001,013507,1001
45,36,001,013507,1002
48,36,001,013507,1004
0,36,001,013507,1006
34,36,001,013507,1007
16,36,001,013507,1009
42,36,001,013507,1011
43,36,001,013507,1012
26,36,001,013507,1014
13,36,001,013507,2000
0,36,001,013507,2001
16,36,001,013507,2002
159,36,001,013507,2003
54,36,001,013507,2004
62,36,001,013507,2005
0,36,001,013509,1008
16,36,001,013509,1012
0,36,001,013509,1017
0,36,001,013509,1020
0,36,001,013509,1025
67,36,001,013509,2009
20,36,001,013509,2011
33,36,001,013509,2013
52,36,001,013509,2016
93,36,001,013509,2018
18,36,001,013509,2020
0,36,001,013509,1000
0,36,001,013509,1001
31,36,001,013509,1002
44,36,001,013509,1003
82,36,001,013509,1004
89,36,001,013509,1005
0,36,001,013509,1006
0,36,001,013509,1007
0,36,001,013509,1009
339,36,001,013509,1010
113,36,001,013509,1011
0,36,001,013509,1013
92,36,001,013509,1014
156,36,001,013509,1015
0,36,001,013509,1016
11,36,001,013509,1018
0,36,001,013509,1019
0,36,001,013509,1021
0,36,001,013509,1022
0,36,001,013509,1023
0,36,001,013509,1024
0,36,001,013509,1026
0,36,001,013509,1027
24,36,001,013509,2000
467,36,001,013509,2001
237,36,001,013509,2002
0,36,001,013509,2003
40,36,001,013509,2004
126,36,001,013509,2005
403,36,001,013509,2006
46,36,001,013509,2007
56,36,001,013509,2008
56,36,001,013509,2010
386,36,001,013509,2012
307,36,001,013509,2014
45,36,001,013509,2015
42,36,001,013509,2017
99,36,001,013509,2019
13,36,001,013509,2021
89,36,001,013509,2022
49,36,001,013510,1011
126,36,001,013510,1016
42,36,001,013510,1018
30,36,001,013510,1020
51,36,001,013510,1021
163,36,001,013510,2001
765,36,001,013510,2011
49,36,001,013510,1010
38,36,001,013510,1012
58,36,001,013510,1013
39,36,001,013510,1014
30,36,001,013510,1015
56,36,001,013510,1017
45,36,001,013510,1019
56,36,001,013510,2000
0,36,001,013510,2002
0,36,001,013510,2003
307,36,001,013510,2004
40,36,001,013510,2005
38,36,001,013510,2006
45,36,001,013510,2007
37,36,001,013510,2008
12,36,001,013510,2009
42,36,001,013510,2010
49,36,001,013510,2012
62,36,001,013510,2013
119,36,001,013510,2014
0,36,001,013510,2015
58,36,001,013510,1000
680,36,001,013510,1001
44,36,001,013510,1002
50,36,001,013510,1003
28,36,001,013510,1004
58,36,001,013510,1005
24,36,001,013510,1006
63,36,001,013510,1007
77,36,001,013510,1008
67,36,001,013510,1009
21,36,001,013511,1003
44,36,001,013511,1005
336,36,001,013511,1023
0,36,001,013511,2001
137,36,001,013511,2006
117,36,001,013511,1011
0,36,001,013511,2010
0,36,001,013511,1000
818,36,001,013511,1001
52,36,001,013511,1002
14,36,001,013511,1004
19,36,001,013511,1006
8,36,001,013511,1007
13,36,001,013511,1008
15,36,001,013511,1009
13,36,001,013511,1010
447,36,001,013511,1012
61,36,001,013511,1013
0,36,001,013511,1015
0,36,001,013511,1016
99,36,001,013511,1017
369,36,001,013511,1018
19,36,001,013511,1019
41,36,001,013511,1020
48,36,001,013511,1021
27,36,001,013511,1022
6,36,001,013511,1024
62,36,001,013511,1025
0,36,001,013511,1026
18,36,001,013511,2000
208,36,001,013511,2002
124,36,001,013511,2003
191,36,001,013511,2004
230,36,001,013511,2005
19,36,001,013511,2007
0,36,001,013511,2008
32,36,001,013511,2009
0,36,001,013511,2011
11,36,001,013511,2012
34,36,001,013511,2013
0,36,001,013511,2014
0,36,001,013511,2015
0,36,001,013511,2016
0,36,001,013511,2017
0,36,001,013511,2018
